LFEM_data- (8)
Below is the data for Univ. of Wash.(Urb.Hort.),,,,,,,,,,
 Pseudo-Julian-Date,Date,Time,Temperature,Dewpoint,Relhum,Speed,Gust,Direction,Pressure,Solar
2460489.9451389,2024-06-27,22:41,61.000000,55.400000,80.0,2.300000,5.100000,46,1014.8,263.4
2460489.9458333,2024-06-27,22:42,61.000000,54.700000,78.0,2.900000,6.000000,21,1014.8,264.0
2460489.9465278,2024-06-27,22:43,61.000000,54.500000,79.0,2.100000,3.300000,89,1014.8,256.9
2460489.9472222,2024-06-27,22:44,61.000000,54.900000,79.0,2.900000,5.800000,71,1014.8,251.7
2460489.9479167,2024-06-27,22:45,61.000000,54.500000,78.0,2.100000,4.900000,86,1014.8,244.0
2460489.9486111,2024-06-27,22:46,61.000000,54.700000,78.0,2.500000,5.400000,89,1014.8,238.0
2460489.9493056,2024-06-27,22:47,61.000000,54.900000,78.0,5.600000,9.900000,98,1014.8,230.6
2460489.9500000,2024-06-27,22:48,61.000000,54.000000,77.0,5.400000,8.900000,91,1014.8,238.8
2460489.9506944,2024-06-27,22:49,61.000000,54.100000,78.0,5.100000,7.200000,84,1014.8,252.1
2460489.9513889,2024-06-27,22:50,61.000000,54.000000,78.0,2.700000,4.500000,61,1014.8,260.6
2460489.9520833,2024-06-27,22:51,61.000000,54.300000,78.0,3.500000,6.800000,67,1014.8,261.4
2460489.9527778,2024-06-27,22:52,61.000000,54.100000,78.0,5.600000,8.200000,71,1014.8,259.9
2460489.9534722,2024-06-27,22:53,61.000000,54.000000,78.0,4.100000,6.800000,90,1014.8,265.9
2460489.9541667,2024-06-27,22:54,60.000000,54.000000,78.0,3.900000,7.200000,85,1014.8,271.6
2460489.9548611,2024-06-27,22:55,60.000000,54.000000,78.0,2.300000,3.700000,94,1014.8,279.1
2460489.9555556,2024-06-27,22:56,60.000000,54.100000,79.0,3.100000,4.500000,85,1014.8,271.8
2460489.9562500,2024-06-27,22:57,60.000000,54.300000,79.0,3.100000,5.400000,96,1014.8,257.3
2460489.9569444,2024-06-27,22:58,60.000000,54.300000,79.0,2.100000,5.100000,69,1014.8,242.6
2460489.9576389,2024-06-27,22:59,60.000000,54.500000,79.0,3.100000,5.800000,32,1014.8,234.7
2460489.9583333,2024-06-27,23:00,61.000000,54.700000,80.0,0.400000,1.900000,14,1014.8,229.3
2460489.9590278,2024-06-27,23:01,61.000000,55.000000,80.0,0.600000,1.900000,98,1014.8,214.6
2460489.9597222,2024-06-27,23:02,61.000000,54.700000,79.0,3.300000,5.600000,48,1014.8,195.9
2460489.9604167,2024-06-27,23:03,61.000000,54.500000,78.0,4.300000,7.200000,97,1014.8,181.0
2460489.9611111,2024-06-27,23:04,61.000000,54.500000,79.0,0.600000,3.700000,57,1014.8,172.3
2460489.9618056,2024-06-27,23:05,61.000000,54.700000,79.0,1.200000,3.300000,37,1014.8,163.1
2460489.9625000,2024-06-27,23:06,61.000000,54.300000,78.0,4.900000,7.200000,89,1014.8,147.4
2460489.9631944,2024-06-27,23:07,61.000000,54.300000,78.0,1.900000,3.700000,108,1014.8,137.6
2460489.9638889,2024-06-27,23:08,61.000000,54.500000,79.0,3.900000,6.600000,66,1014.8,127.1
2460489.9645833,2024-06-27,23:09,61.000000,54.500000,79.0,2.700000,4.500000,95,1014.8,117.0
2460489.9652778,2024-06-27,23:10,61.000000,54.500000,79.0,2.900000,6.000000,65,1014.8,110.3
2460489.9659722,2024-06-27,23:11,61.000000,54.500000,79.0,2.100000,6.200000,79,1014.8,106.1
2460489.9666667,2024-06-27,23:12,61.000000,54.500000,79.0,1.400000,4.700000,63,1014.8,104.5
2460489.9673611,2024-06-27,23:13,61.000000,54.700000,79.0,2.700000,6.000000,86,1014.8,99.5
2460489.9680556,2024-06-27,23:14,61.000000,54.300000,79.0,3.500000,6.600000,90,1014.8,89.2
2460489.9687500,2024-06-27,23:15,60.000000,54.300000,79.0,3.300000,6.000000,58,1014.8,82.6
2460489.9694444,2024-06-27,23:16,60.000000,54.100000,79.0,3.700000,6.200000,62,1014.8,81.0
2460489.9701389,2024-06-27,23:17,60.000000,54.100000,79.0,4.300000,6.400000,55,1014.8,82.5
2460489.9708333,2024-06-27,23:18,60.000000,54.100000,79.0,2.500000,4.300000,73,1014.8,83.1
2460489.9715278,2024-06-27,23:19,60.000000,54.100000,79.0,2.500000,4.900000,94,1014.7,80.0
2460489.9722222,2024-06-27,23:20,60.000000,54.100000,80.0,1.000000,2.700000,46,1014.7,77.5
2460489.9729167,2024-06-27,23:21,60.000000,54.300000,80.0,0.200000,1.700000,118,1014.7,75.8
2460489.9736111,2024-06-27,23:22,60.000000,54.100000,80.0,1.900000,3.100000,101,1014.7,76.3
2460489.9743056,2024-06-27,23:23,60.000000,54.100000,80.0,2.300000,3.900000,93,1014.7,76.8
2460489.9750000,2024-06-27,23:24,60.000000,54.100000,80.0,2.300000,4.100000,83,1014.7,75.9
2460489.9756944,2024-06-27,23:25,60.000000,54.100000,80.0,1.200000,2.500000,102,1014.7,74.6
2460489.9763889,2024-06-27,23:26,60.000000,54.100000,80.0,2.700000,4.900000,82,1014.7,72.5
2460489.9770833,2024-06-27,23:27,60.000000,54.000000,80.0,2.900000,5.100000,17,1014.7,71.4
2460489.9777778,2024-06-27,23:28,60.000000,53.800000,80.0,3.100000,4.900000,24,1014.7,72.0
2460489.9784722,2024-06-27,23:29,60.000000,54.000000,80.0,1.900000,3.300000,43,1014.7,73.2
2460489.9791667,2024-06-27,23:30,60.000000,54.000000,80.0,2.100000,5.600000,57,1014.8,73.9
2460489.9798611,2024-06-27,23:31,59.000000,53.800000,80.0,4.500000,6.800000,72,1014.8,73.2
2460489.9805556,2024-06-27,23:32,59.000000,53.600000,79.0,2.700000,5.400000,77,1014.8,72.3
2460489.9812500,2024-06-27,23:33,59.000000,53.600000,80.0,2.100000,5.200000,44,1014.8,69.7
2460489.9819444,2024-06-27,23:34,59.000000,53.800000,80.0,0.600000,1.900000,155,1014.8,69.1
2460489.9826389,2024-06-27,23:35,59.000000,53.800000,80.0,0.600000,3.100000,34,1014.8,69.3
2460489.9833333,2024-06-27,23:36,59.000000,53.800000,80.0,2.100000,3.900000,85,1014.8,69.5
2460489.9840278,2024-06-27,23:37,59.000000,53.800000,80.0,1.200000,3.300000,79,1014.8,71.3
2460489.9847222,2024-06-27,23:38,59.000000,53.800000,80.0,1.900000,3.300000,126,1014.8,71.0
2460489.9854167,2024-06-27,23:39,59.000000,53.600000,80.0,2.100000,3.500000,101,1014.9,70.8
2460489.9861111,2024-06-27,23:40,59.000000,53.800000,81.0,2.900000,5.200000,99,1014.9,70.3
2460489.9868056,2024-06-27,23:41,59.000000,53.600000,81.0,2.900000,5.200000,101,1014.9,69.5
2460489.9875000,2024-06-27,23:42,59.000000,53.800000,81.0,1.600000,3.300000,137,1014.9,68.8
2460489.9881944,2024-06-27,23:43,59.000000,53.800000,82.0,2.300000,2.900000,103,1014.9,68.2
2460489.9888889,2024-06-27,23:44,59.000000,54.000000,82.0,2.500000,3.300000,73,1014.9,67.3
2460489.9895833,2024-06-27,23:45,59.000000,54.100000,83.0,3.100000,4.900000,96,1014.9,66.4
2460489.9902778,2024-06-27,23:46,59.000000,54.000000,82.0,3.300000,5.600000,83,1014.9,67.1
2460489.9909722,2024-06-27,23:47,59.000000,54.000000,83.0,2.300000,4.300000,71,1014.9,67.4
2460489.9916667,2024-06-27,23:48,59.000000,54.000000,83.0,1.200000,3.700000,87,1014.9,66.1
2460489.9923611,2024-06-27,23:49,59.000000,54.100000,83.0,1.200000,3.300000,75,1014.9,65.0
2460489.9930556,2024-06-27,23:50,59.000000,54.100000,84.0,3.100000,4.300000,82,1014.8,62.5
2460489.9937500,2024-06-27,23:51,59.000000,54.100000,84.0,2.700000,4.700000,64,1014.8,59.4
2460489.9944444,2024-06-27,23:52,59.000000,54.100000,84.0,2.700000,5.600000,55,1014.8,57.9
2460489.9951389,2024-06-27,23:53,59.000000,54.300000,84.0,0.600000,1.900000,50,1014.8,57.4
2460489.9958333,2024-06-27,23:54,58.000000,54.300000,85.0,0.200000,1.900000,99,1014.8,57.1
2460489.9965278,2024-06-27,23:55,58.000000,54.300000,85.0,0.800000,2.300000,360,1014.8,56.6
2460489.9972222,2024-06-27,23:56,58.000000,54.500000,85.0,2.700000,4.300000,39,1014.8,54.8
2460489.9979167,2024-06-27,23:57,58.000000,54.500000,85.0,1.400000,2.900000,37,1014.8,52.5
2460489.9986111,2024-06-27,23:58,58.000000,54.500000,85.0,0.000000,1.200000,353,1014.8,49.4
2460489.9993056,2024-06-27,23:59,58.000000,54.500000,86.0,1.600000,2.300000,92,1014.8,47.6
2460490.0000000,2024-06-28,00:00,58.000000,54.500000,86.0,1.900000,2.500000,16,1014.8,47.8
2460490.0006944,2024-06-28,00:01,58.000000,54.500000,86.0,1.900000,3.300000,35,1014.9,48.3
2460490.0013889,2024-06-28,00:02,58.000000,54.500000,86.0,1.200000,3.500000,92,1014.8,49.1
2460490.0020833,2024-06-28,00:03,58.000000,54.300000,86.0,4.500000,6.400000,31,1014.9,49.6
2460490.0027778,2024-06-28,00:04,58.000000,54.300000,86.0,3.500000,5.200000,47,1014.9,49.9
2460490.0034722,2024-06-28,00:05,58.000000,54.500000,87.0,3.500000,5.200000,14,1014.9,50.9
2460490.0041667,2024-06-28,00:06,58.000000,54.500000,87.0,4.500000,5.600000,65,1014.8,51.3
2460490.0048611,2024-06-28,00:07,58.000000,54.300000,86.0,5.100000,8.000000,59,1014.9,50.7
2460490.0055556,2024-06-28,00:08,58.000000,54.300000,87.0,3.300000,6.200000,26,1014.9,51.4
2460490.0062500,2024-06-28,00:09,58.000000,54.300000,87.0,3.100000,4.900000,44,1014.9,52.5
2460490.0069444,2024-06-28,00:10,58.000000,54.300000,87.0,2.500000,4.500000,68,1014.9,51.6
2460490.0076389,2024-06-28,00:11,58.000000,54.300000,87.0,1.000000,2.700000,74,1014.9,50.6
2460490.0083333,2024-06-28,00:12,58.000000,54.300000,87.0,0.600000,2.700000,137,1014.9,50.8
2460490.0090278,2024-06-28,00:13,58.000000,54.300000,87.0,0.000000,0.000000,0,1014.9,52.6
2460490.0097222,2024-06-28,00:14,58.000000,54.500000,87.0,1.900000,4.500000,85,1014.8,55.5
2460490.0104167,2024-06-28,00:15,58.000000,54.500000,87.0,0.000000,1.600000,84,1014.8,59.9
2460490.0111111,2024-06-28,00:16,58.000000,54.500000,88.0,0.600000,2.500000,31,1014.8,63.0
2460490.0118056,2024-06-28,00:17,58.000000,54.500000,88.0,1.200000,3.100000,32,1014.8,64.4
2460490.0125000,2024-06-28,00:18,58.000000,54.500000,88.0,2.100000,3.300000,50,1014.8,63.6
2460490.0131944,2024-06-28,00:19,58.000000,54.700000,88.0,2.100000,3.300000,48,1014.8,63.9
2460490.0138889,2024-06-28,00:20,58.000000,54.700000,89.0,0.400000,2.100000,79,1014.8,65.6
2460490.0145833,2024-06-28,00:21,58.000000,54.700000,89.0,1.600000,4.100000,73,1014.8,70.7
2460490.0152778,2024-06-28,00:22,57.000000,54.700000,89.0,1.400000,2.500000,65,1014.8,78.9
2460490.0159722,2024-06-28,00:23,58.000000,54.700000,89.0,3.700000,5.800000,84,1014.8,86.0
2460490.0166667,2024-06-28,00:24,57.000000,54.700000,89.0,2.500000,3.500000,51,1014.8,92.2
2460490.0173611,2024-06-28,00:25,58.000000,54.900000,89.0,1.400000,3.300000,35,1014.8,94.4
2460490.0180556,2024-06-28,00:26,57.000000,54.900000,89.0,2.700000,3.900000,46,1014.8,95.0
2460490.0187500,2024-06-28,00:27,58.000000,54.900000,89.0,0.800000,2.500000,78,1014.8,94.6
2460490.0194444,2024-06-28,00:28,58.000000,55.000000,89.0,0.200000,1.600000,45,1014.7,93.5
2460490.0201389,2024-06-28,00:29,58.000000,55.000000,90.0,1.200000,2.100000,85,1014.8,92.0
2460490.0208333,2024-06-28,00:30,58.000000,55.000000,90.0,2.300000,4.100000,43,1014.8,89.8
2460490.0215278,2024-06-28,00:31,58.000000,55.000000,90.0,1.400000,3.300000,61,1014.8,88.3
2460490.0222222,2024-06-28,00:32,58.000000,55.000000,89.0,1.200000,3.500000,22,1014.8,89.1
2460490.0229167,2024-06-28,00:33,58.000000,55.000000,89.0,1.000000,2.500000,85,1014.8,89.4
2460490.0236111,2024-06-28,00:34,58.000000,55.000000,89.0,0.200000,1.900000,124,1014.8,89.4
2460490.0243056,2024-06-28,00:35,58.000000,55.000000,89.0,1.600000,2.900000,100,1014.8,87.7
2460490.0250000,2024-06-28,00:36,58.000000,55.000000,89.0,1.600000,2.500000,65,1014.8,87.1
2460490.0256944,2024-06-28,00:37,58.000000,55.000000,89.0,0.400000,1.900000,23,1014.8,84.3
2460490.0263889,2024-06-28,00:38,58.000000,55.200000,89.0,0.200000,1.700000,103,1014.8,77.5
2460490.0270833,2024-06-28,00:39,58.000000,55.000000,89.0,2.500000,4.300000,20,1014.8,69.0
2460490.0277778,2024-06-28,00:40,58.000000,55.000000,89.0,0.400000,1.700000,13,1014.8,64.0
2460490.0284722,2024-06-28,00:41,58.000000,55.200000,89.0,1.700000,3.500000,37,1014.8,63.5
2460490.0291667,2024-06-28,00:42,58.000000,55.200000,89.0,1.200000,4.100000,9,1014.8,63.4
2460490.0298611,2024-06-28,00:43,58.000000,55.200000,90.0,3.100000,5.100000,67,1014.8,66.0
2460490.0305556,2024-06-28,00:44,58.000000,55.200000,89.0,0.800000,2.100000,63,1014.7,68.7
2460490.0312500,2024-06-28,00:45,58.000000,55.200000,90.0,1.700000,3.700000,80,1014.7,72.0
2460490.0319444,2024-06-28,00:46,58.000000,55.200000,89.0,1.900000,3.700000,63,1014.7,69.6
2460490.0326389,2024-06-28,00:47,58.000000,55.200000,90.0,1.600000,4.300000,74,1014.7,68.5
2460490.0333333,2024-06-28,00:48,58.000000,55.200000,90.0,1.000000,2.500000,70,1014.7,68.8
2460490.0340278,2024-06-28,00:49,58.000000,55.200000,90.0,2.100000,4.100000,51,1014.7,71.2
2460490.0347222,2024-06-28,00:50,58.000000,55.400000,90.0,1.900000,4.300000,58,1014.7,74.4
2460490.0354167,2024-06-28,00:51,58.000000,55.400000,90.0,2.300000,3.500000,45,1014.7,75.4
2460490.0361111,2024-06-28,00:52,58.000000,55.400000,90.0,2.300000,3.700000,50,1014.7,75.4
2460490.0368056,2024-06-28,00:53,58.000000,55.400000,90.0,1.700000,3.500000,26,1014.7,73.0
2460490.0375000,2024-06-28,00:54,58.000000,55.400000,90.0,0.400000,2.500000,76,1014.7,68.7
2460490.0381944,2024-06-28,00:55,58.000000,55.400000,90.0,0.200000,1.400000,57,1014.7,68.1
2460490.0388889,2024-06-28,00:56,58.000000,55.400000,90.0,1.200000,2.300000,106,1014.7,68.3
2460490.0395833,2024-06-28,00:57,58.000000,55.400000,90.0,1.200000,2.500000,116,1014.7,70.7
2460490.0402778,2024-06-28,00:58,58.000000,55.400000,90.0,1.000000,2.500000,100,1014.7,73.7
2460490.0409722,2024-06-28,00:59,58.000000,55.600000,90.0,3.300000,4.500000,44,1014.7,76.2
2460490.0416667,2024-06-28,01:00,58.000000,55.400000,90.0,2.300000,5.200000,64,1014.7,77.0
2460490.0423611,2024-06-28,01:01,58.000000,55.200000,90.0,3.900000,7.800000,73,1014.7,75.9
2460490.0430556,2024-06-28,01:02,58.000000,55.000000,89.0,1.900000,3.900000,27,1014.7,76.3
2460490.0437500,2024-06-28,01:03,58.000000,55.000000,89.0,3.700000,5.600000,56,1014.7,75.2
2460490.0444444,2024-06-28,01:04,58.000000,55.000000,89.0,1.600000,2.300000,73,1014.7,76.4
2460490.0451389,2024-06-28,01:05,58.000000,55.000000,89.0,2.700000,4.300000,20,1014.7,79.7
2460490.0458333,2024-06-28,01:06,58.000000,55.000000,89.0,2.900000,5.400000,83,1014.7,83.7
2460490.0465278,2024-06-28,01:07,58.000000,55.000000,89.0,1.900000,5.600000,63,1014.7,85.0
2460490.0472222,2024-06-28,01:08,58.000000,55.000000,89.0,1.700000,4.100000,39,1014.7,82.3
2460490.0479167,2024-06-28,01:09,58.000000,55.000000,89.0,2.900000,6.600000,55,1014.7,76.1
2460490.0486111,2024-06-28,01:10,58.000000,55.000000,89.0,1.200000,2.700000,99,1014.7,67.8
2460490.0493056,2024-06-28,01:11,58.000000,55.000000,90.0,0.000000,0.400000,28,1014.7,59.2
2460490.0500000,2024-06-28,01:12,58.000000,55.200000,90.0,0.400000,2.300000,57,1014.7,52.6
2460490.0506944,2024-06-28,01:13,58.000000,55.200000,90.0,1.200000,3.500000,35,1014.8,48.2
2460490.0513889,2024-06-28,01:14,58.000000,55.200000,90.0,1.400000,3.100000,5,1014.8,44.5
2460490.0520833,2024-06-28,01:15,58.000000,55.200000,90.0,1.200000,3.300000,35,1014.8,40.8
2460490.0527778,2024-06-28,01:16,58.000000,55.200000,89.0,3.100000,4.900000,56,1014.8,38.1
2460490.0534722,2024-06-28,01:17,58.000000,55.000000,89.0,4.900000,6.800000,16,1014.8,37.8
2460490.0541667,2024-06-28,01:18,58.000000,55.000000,89.0,1.000000,2.300000,59,1014.8,37.1
2460490.0548611,2024-06-28,01:19,58.000000,55.000000,89.0,3.500000,6.600000,14,1014.8,36.3
2460490.0555556,2024-06-28,01:20,58.000000,54.900000,89.0,3.900000,6.200000,60,1014.8,33.4
2460490.0562500,2024-06-28,01:21,58.000000,54.900000,89.0,0.600000,2.300000,36,1014.8,33.9
2460490.0569444,2024-06-28,01:22,58.000000,55.000000,89.0,2.700000,3.500000,25,1014.8,36.0
2460490.0576389,2024-06-28,01:23,58.000000,54.900000,89.0,1.900000,2.900000,25,1014.8,37.0
2460490.0583333,2024-06-28,01:24,58.000000,55.000000,89.0,0.600000,2.900000,13,1014.8,36.1
2460490.0590278,2024-06-28,01:25,58.000000,55.000000,89.0,0.000000,1.700000,319,1014.7,34.9
2460490.0597222,2024-06-28,01:26,58.000000,55.000000,89.0,0.200000,1.400000,0,1014.8,31.9
2460490.0604167,2024-06-28,01:27,58.000000,55.000000,89.0,0.200000,2.300000,51,1014.8,29.5
2460490.0611111,2024-06-28,01:28,58.000000,55.000000,89.0,1.400000,2.500000,70,1014.7,25.7
2460490.0618056,2024-06-28,01:29,58.000000,55.000000,89.0,2.100000,4.900000,342,1014.8,20.9
2460490.0625000,2024-06-28,01:30,58.000000,55.000000,89.0,3.300000,6.000000,340,1014.8,20.0
2460490.0631944,2024-06-28,01:31,58.000000,54.900000,89.0,3.700000,5.400000,348,1014.7,21.1
2460490.0638889,2024-06-28,01:32,58.000000,54.900000,89.0,3.300000,4.500000,344,1014.8,23.2
2460490.0645833,2024-06-28,01:33,58.000000,54.900000,89.0,2.500000,3.500000,2,1014.8,28.3
2460490.0652778,2024-06-28,01:34,57.000000,54.700000,89.0,2.700000,5.600000,338,1014.8,30.0
2460490.0659722,2024-06-28,01:35,57.000000,54.700000,89.0,3.500000,4.900000,23,1014.8,28.1
2460490.0666667,2024-06-28,01:36,57.000000,54.700000,89.0,3.500000,5.100000,2,1014.8,28.5
2460490.0673611,2024-06-28,01:37,57.000000,54.700000,89.0,1.900000,4.900000,326,1014.8,29.5
2460490.0680556,2024-06-28,01:38,57.000000,54.500000,89.0,2.700000,4.100000,335,1014.8,31.3
2460490.0687500,2024-06-28,01:39,57.000000,54.500000,89.0,1.400000,3.100000,13,1014.8,31.5
2460490.0694444,2024-06-28,01:40,57.000000,54.500000,89.0,1.600000,5.400000,9,1014.8,29.7
2460490.0701389,2024-06-28,01:41,57.000000,54.500000,89.0,3.500000,4.700000,351,1014.8,27.4
2460490.0708333,2024-06-28,01:42,57.000000,54.300000,88.0,4.300000,6.200000,355,1014.8,27.0
2460490.0715278,2024-06-28,01:43,57.000000,54.300000,89.0,3.500000,4.300000,354,1014.8,26.6
2460490.0722222,2024-06-28,01:44,57.000000,54.300000,88.0,1.900000,3.100000,329,1014.8,25.8
2460490.0729167,2024-06-28,01:45,57.000000,54.300000,89.0,1.900000,3.500000,14,1014.8,24.7
2460490.0736111,2024-06-28,01:46,57.000000,54.100000,89.0,3.900000,5.600000,343,1014.8,23.6
2460490.0743056,2024-06-28,01:47,57.000000,54.300000,89.0,4.700000,6.000000,340,1014.8,23.1
2460490.0750000,2024-06-28,01:48,57.000000,54.100000,89.0,2.100000,5.400000,25,1014.8,23.2
2460490.0756944,2024-06-28,01:49,57.000000,54.100000,89.0,0.400000,2.700000,8,1014.8,22.8
2460490.0763889,2024-06-28,01:50,57.000000,54.100000,89.0,3.300000,5.100000,344,1014.9,21.8
2460490.0770833,2024-06-28,01:51,57.000000,54.000000,88.0,3.700000,5.600000,16,1014.9,20.9
2460490.0777778,2024-06-28,01:52,57.000000,54.000000,88.0,2.500000,3.900000,41,1014.9,20.5
2460490.0784722,2024-06-28,01:53,57.000000,54.000000,89.0,2.500000,5.200000,15,1014.9,21.0
2460490.0791667,2024-06-28,01:54,57.000000,54.000000,89.0,2.300000,3.900000,341,1014.9,22.3
2460490.0798611,2024-06-28,01:55,57.000000,54.000000,89.0,2.500000,5.600000,350,1015.0,23.9
2460490.0805556,2024-06-28,01:56,57.000000,53.800000,88.0,2.900000,4.700000,20,1015.0,23.8
2460490.0812500,2024-06-28,01:57,57.000000,53.800000,88.0,0.800000,2.700000,47,1015.0,24.1
2460490.0819444,2024-06-28,01:58,57.000000,53.800000,88.0,2.500000,4.500000,38,1015.0,24.2
2460490.0826389,2024-06-28,01:59,57.000000,53.800000,88.0,4.500000,6.600000,7,1015.0,22.6
2460490.0833333,2024-06-28,02:00,57.000000,53.600000,88.0,4.100000,5.800000,16,1015.0,20.6
2460490.0840278,2024-06-28,02:01,57.000000,53.400000,87.0,3.900000,5.600000,8,1015.0,19.0
2460490.0847222,2024-06-28,02:02,57.000000,53.400000,87.0,2.900000,5.100000,21,1015.0,16.5
2460490.0854167,2024-06-28,02:03,57.000000,53.200000,87.0,2.100000,4.300000,8,1015.0,15.0
2460490.0861111,2024-06-28,02:04,57.000000,53.200000,87.0,0.800000,2.100000,9,1015.0,14.0
2460490.0868056,2024-06-28,02:05,57.000000,53.400000,87.0,0.800000,2.100000,57,1015.0,13.7
2460490.0875000,2024-06-28,02:06,57.000000,53.400000,87.0,3.100000,5.400000,8,1015.0,14.5
2460490.0881944,2024-06-28,02:07,57.000000,53.400000,87.0,2.900000,5.100000,21,1015.0,16.2
2460490.0888889,2024-06-28,02:08,57.000000,53.200000,87.0,3.300000,5.600000,5,1015.0,17.7
2460490.0895833,2024-06-28,02:09,57.000000,53.200000,87.0,4.500000,6.600000,43,1015.0,18.0
2460490.0902778,2024-06-28,02:10,56.000000,53.100000,87.0,2.700000,5.100000,17,1015.0,17.6
2460490.0909722,2024-06-28,02:11,56.000000,53.100000,87.0,0.400000,2.500000,26,1015.0,16.6
2460490.0916667,2024-06-28,02:12,56.000000,53.200000,87.0,0.600000,2.700000,35,1015.0,15.2
2460490.0923611,2024-06-28,02:13,56.000000,53.100000,87.0,0.800000,2.300000,353,1015.0,14.1
2460490.0930556,2024-06-28,02:14,56.000000,53.100000,87.0,1.600000,2.900000,47,1015.0,13.1
2460490.0937500,2024-06-28,02:15,56.000000,53.100000,87.0,2.700000,6.000000,39,1015.0,12.5
2460490.0944444,2024-06-28,02:16,56.000000,53.100000,87.0,2.300000,4.300000,13,1015.0,12.2
2460490.0951389,2024-06-28,02:17,56.000000,52.900000,87.0,2.500000,6.200000,19,1015.0,11.8
2460490.0958333,2024-06-28,02:18,56.000000,52.900000,86.0,3.100000,5.200000,21,1015.0,11.6
2460490.0965278,2024-06-28,02:19,56.000000,52.900000,87.0,2.900000,5.100000,0,1015.0,11.9
2460490.0972222,2024-06-28,02:20,56.000000,52.900000,87.0,4.900000,7.600000,349,1015.0,12.7
2460490.0979167,2024-06-28,02:21,56.000000,52.700000,86.0,2.900000,6.000000,5,1015.0,13.5
2460490.0986111,2024-06-28,02:22,56.000000,52.700000,86.0,3.300000,7.000000,32,1015.0,14.4
2460490.0993056,2024-06-28,02:23,56.000000,52.700000,86.0,1.400000,5.400000,17,1015.0,15.1
2460490.1000000,2024-06-28,02:24,56.000000,52.700000,86.0,5.800000,8.200000,32,1015.0,15.3
2460490.1006944,2024-06-28,02:25,56.000000,52.500000,86.0,3.100000,5.200000,33,1015.0,15.8
2460490.1013889,2024-06-28,02:26,56.000000,52.500000,86.0,1.900000,3.300000,16,1015.0,15.5
2460490.1020833,2024-06-28,02:27,56.000000,52.700000,86.0,2.500000,5.800000,20,1015.0,15.0
2460490.1027778,2024-06-28,02:28,56.000000,52.700000,86.0,2.900000,4.900000,356,1015.0,14.1
2460490.1034722,2024-06-28,02:29,56.000000,52.700000,86.0,1.600000,2.900000,45,1015.0,12.9
2460490.1041667,2024-06-28,02:30,56.000000,52.700000,86.0,1.900000,5.200000,330,1015.0,11.7
